prefix,generated,Perplexity,Small,Medium,Zlib,Lowercase,Window
Puerto de Sardina,"Puerto de Sardina, Spain

The island of Puerto de Sardinha is a small volcanic island in the Mediterranean Sea. It has an area of about 1,000 square kilometers (400 sq mi) and its population is around 2,500 people. The island was inhabited by the indigenous inhabitants for more than 10,000 years before Spanish settlers arrived there in 1532. In 1833, the first European settlement on the island took place when the Portuguese established their colony at San Pedro de Atacama. After that, it became part of the Kingdom of Portugal until 1898, when it joined to Spain as a province. Today, Puerto de Santander is one of the most popular tourist destinations in Europe due to its natural beauty and beautiful beaches.",5.4852094650268555,1.2779198558494003,1.160789001090022,236.7725680435227,1.2138523748118617,5.71484899520874
Anillo Wing T-8,"Anillo Wing T-8

The Anillo is a very popular wing in the United States. It's also one of my favorite wings to make, and I've made it many times over the years. The recipe below will give you all the ingredients needed for this delicious wing. You can use any combination of chicken breasts or thighs that are about 1/2 inch thick (I like to buy boneless skinless chicken breast). If using thighs, cut them into strips first so they cook faster. For more information on how to prepare your own chicken, check out our How To Cook Chicken page!


Ingredients:

1 pound boneless, skinless, chicken breast halves

3 tablespoons olive oil

4 cloves garlic, minced

salt & pepper

Directions:
",5.210797309875488,1.365623953582216,1.1806332936320647,240.49923833896867,1.1017263981283845,4.322638511657715
Why hire a member?,"Why hire a member?

The best way to find out if you should hire someone is by asking yourself the following questions:

Do I have enough time for this person's work? Do they fit my team culture and personality? Can we get along well with them on an individual basis? Is there something about their background that would make me want to keep working with them? Are they willing to do what it takes to help us grow our business? What are some of the things they've done in the past that could be useful to us? How can I learn more about them, or better understand how they think?
...

If you answered ""yes"" to any one of these questions, then hiring a member might not be such a bad idea!",5.025964736938477,1.3343430451641396,1.1389689555963303,242.16262901534682,1.0822722296111802,5.989665508270264
Damsel Bugs(3),"Damsel Bugs(3)

The first of the three new dungeons, this dungeon is a bit more difficult than the others. The enemies are tougher and there's no healing items to be found here either. You'll have to rely on your own strength if you want to survive.


Dreadful Dungeon (4)
- This one has some really tough monsters that can kill you in just two hits. It also takes quite awhile for you to get through it so make sure you're prepared!


Frozen Forest (5)
. A very long dungeon with lots of ice blocks. There aren't any chests or anything but it does take a while to clear. Make sure you bring plenty of food because you won't find much else here.

. Another long dungeon where you will need to use your skills to defeat all the enemies. If you die once then you may not be able to continue.

 the last dungeon in the game. It's pretty easy as well. Just keep moving forward until you reach the end.",7.110398769378662,1.3043078692395549,1.1268241151871414,251.84058661990235,1.050398365580865,6.307843208312988
Anal Sex Essentials,"Anal Sex Essentials

The best anal sex toys are the ones that you can use with your partner. If you're looking for a toy to help ease penetration, then an anal plug is probably not going to be up your alley. But if you want something more substantial and comfortable, there's no better option than a butt plug. These plugs come in all shapes and sizes, but they tend to have a lot of girth (about 1 inch) so it will take some getting used to before you get into them. They also usually don't require any lube or water-based lubricant because they're made from silicone. The only downside to these types of plugs is that they aren't as easy to clean since they're porous. So make sure you wash them thoroughly after each use!",4.849991798400879,1.4190667206416059,1.1918511329894226,256.49518418291706,1.122381127099706,5.515313148498535
Mesa 705 F,"Mesa 705 FGLRX

Intel Core i7-4790K @ 4.5GHz (4 Cores)

GeForce GTX 980 Ti 6GB GDDR5

16 GB DDR3 1600MHz RAM

Samsung SSD 850 Pro 256GB MZVLW512HMJP0

Windows 10 Home 64bit

Nvidia GeForce GTX 970 2GB GDDR6

AMD Radeon R9 290X 3GB GDDR 5

EVGA SuperSC II ACX2+ 8GB

Thermaltake Water Cooling X31

Corsair H100i V2

Silverstone Strider Series SG06

Antec Kühler H20 120mm Fan

Cooler Master Hyper 212 EVO CPU Cooler

Dell S2717d G-Sync Monitor

Logitech Z623 Wired Gaming Mouse & Keyboard",3.657900094985962,2.2682970167418306,1.7862788913327343,260.62364467148336,1.820992160835394,3.0178325176239014
Main Sectors Served,"Main Sectors Served:

- The main areas of the city are the following:
. Main Street, which is a large street that runs through the center of town and connects to several other streets in different directions. It also has many shops and restaurants along it.. Central Square, which consists of two squares connected by an open space called ""The Plaza"". This square contains most of the major buildings in the area including the City Hall, the Police Station, the Fire Department, the Public Library, the Post Office, and the Bank.. Downtown, where all the businesses and services are located.. North End, which houses the various residences for those who live on the north side of the river.. South End, home to the homes of those living south of the River.. East Side, home of the residents of this section of town.. West Side, the residential section of the town.


Sections Served By:
 the police department, fire department, public library, post office, bank, and the city hall.


Description:
",6.073802471160889,1.4764554068228704,1.2020753506113502,261.0886677463062,1.1409615231018955,8.383877754211426
EljayLovesLife,"EljayLovesLife) September 26, 2017

The video was posted on the Facebook page of a group called ""Citizens for Justice in Palestine,"" which has been active since 2014. The group's name is an apparent reference to the Boycott, Divestment and Sanctions movement against Israel that began in 2005. It also appears to be a play off of the popular hashtag #BoycottStarWarsVII.

""We are calling upon all people who support justice and freedom in Palestine to join us at this demonstration today,"" reads one post from the group. ""This will not only show our solidarity with Palestinians but it will send a message to Hollywood executives that we do not want them supporting or financing any more films that glorify terrorism.""",5.098068714141846,1.44216326830482,1.2241480876212287,262.7601703656878,1.3521148578281807,3.634552478790283
Port & Company (1),"Port & Company (1)

Citigroup Inc. (2)
 the Dow Jones Industrial Average (3)
, and the S&P 500 Index (4). The index is a measure of market capitalization that includes all stocks in the U.S. stock market as well as many international companies. It was created by Charles Schwab in 1956 to help investors track their investments over time. In addition to tracking the performance of individual stocks, it also tracks the overall value of the entire market.

The Dow Jones industrial average has been around since 1896 when it began with just 100 shares traded on the New York Stock Exchange. Since then, it's grown from $10 per share to more than $20 today. This means that every single day, millions of people are able to buy or sell shares of this company at any given moment.
.",5.2648515701293945,1.3515749488093964,1.3350120226230606,265.49424514285374,1.312052399582558,5.507169246673584
Jennifer Garner (408),"Jennifer Garner (408) 965-7000

(408) 978-8100

www.jessicagardner.com


The New York Times bestselling author of the #1 New York Daily News bestseller, The Help and The Post has been named one of Time Magazine's ""30 under 30"" in 2013 for her work on issues related to women and girls around the world. She is a frequent contributor to CNN, MSNBC, ABC World News Tonight with David Muir, Good Morning America, CBS This Morning, NBC Nightly News, PBS' Charlie Rose Show, NPR's Fresh Air, and many other media outlets. Her latest book, A Year of Living Dangerously: My Journey from Fear to Freedom was released by HarperCollins in October 2014.",4.337862014770508,1.5965700328999346,1.3072901037170956,272.59439471694145,1.7338421287452621,3.775949001312256
What is Digital Transformation?,"What is Digital Transformation?

Digital transformation refers to the process of transforming a business into one that can be more competitive and profitable. It involves creating new products, services or processes in order to improve customer experience, increase efficiency and reduce costs. The goal is to create an environment where customers are satisfied with their purchases and businesses thrive by providing better value for money.

The digital revolution has been driven by technology companies such as Google, Facebook, Amazon, Apple and Microsoft who have created innovative ways to deliver information and entertainment to consumers at affordable prices. These companies have also made it easier than ever before for people to access these goods and services through online platforms like YouTube, Netflix, Spotify, Pandora, iTunes, etc.
.",5.425012111663818,1.2691299903761308,1.0781286259342908,274.39058307028824,1.1589650796212232,5.065126895904541
Jerry! Jerry! Jerry!,"Jerry! Jerry! Jerry!

(The doorbell rings)

JERRY: (to the phone) Hello?

MRS. POTTER: Oh, hello there, Mr. Potter. I'm so sorry to bother you at such a late hour but...

MR. POTTINGHAM: No problem. Just come in and sit down.

Mrs. Pottingham sits on the couch next to him. She is wearing an old-fashioned dress with long sleeves that reaches her knees. Her hair is tied back into two pigtails. The only thing she has on underneath are some white cotton panties.
 of course, it's not really Mrs. Pottson. It's just one of those people who have been living here for years and don't know any better. They're all like this.
""I've got a question,"" says Jerry. ""What do you call someone who lives in your house?""

Mr. Potter looks up from his newspaper. He smiles slightly as he answers.
 the answer is ""a guest.""

""Oh!"" exclaims Jerry.
",5.529479503631592,1.4379137303546339,1.240533035200552,278.3473227921576,1.1189089741341247,4.1615376472473145
Model Number: 12019,"Model Number: 12019

Manufacturer: Yamaha Motor Corporation

Year of Manufacture: 1986

Number of Models Produced: 1,000+

Years Produced in the U.S.: 1987-present


Yamaha's first motorcycle was introduced to the public on June 27th, 1985 at the New York International Auto Show. The YZF-R1 is a sporty and powerful two-stroke engine that produces an impressive 125 horsepower (100 kW) @ 6500 rpm and 100 foot pounds of torque (75 Nm) @ 4200 rpm. It has been said by many riders that it feels like riding a jet fighter! This bike also features a unique ""V"" shaped air intake system which allows for better airflow through the cylinder heads. In addition, this model uses a new type of clutch called a ""double action."" These changes make the R1 one of the most advanced motorcycles ever produced.",5.168790817260742,1.5276177000702742,1.2897602366524674,288.56009411594516,1.3398569657463757,3.7154877185821533
BBWAppleTarts,"BBWAppleTarts

Bread & Butter:

1/2 cup butter, softened

3 eggs

4 cups flour

2 tsp baking powder

½ tsp salt

¼ cup sugar

⅓ cup milk

Filling:
 the filling is up to you. I used a combination of chocolate and vanilla extract for my recipe. You can also use any other flavor that your heart desires!

Preheat oven to 350 degrees F. Grease an 8×8 inch pan with cooking spray or line it with parchment paper. In a large bowl combine all ingredients except the cream cheese until well combined. Add in the cream Cheese and mix until smooth. Pour into prepared pan and bake for 30 minutes. Remove from oven and let cool completely before cutting into squares.",4.0524210929870605,1.3540664750090041,1.1795709617037795,293.0006078329172,1.1346662651962867,3.126791477203369
you are a miracle walking,"you are a miracle walking on water, and you have the power to heal all diseases. You can also use your powers for good by helping others.""

""I'm not sure I understand,"" said Harry. ""What do you mean?""

The old man smiled at him again. ""You see, there is something that has been bothering me about you since we met in Diagon Alley. It's called 'the prophecy'. The one thing that will destroy us if it comes true. And yet, despite everything, you still believe in it. Why? Because of what happened with Voldemort?""
-oOooOOo—

Harry was sitting alone in his room when he heard a knock on his door. He looked up from his book and saw Sirius standing outside.

Sirius: ""Come in!""

He opened the door and stepped inside.
,,,,.

A/N: So here's my first attempt at writing fanfiction. This story takes place after chapter 1 of Deathly Hallows (and before chapter 2). There will be some changes made as well. Please review!",6.163846492767334,1.3726343822065334,1.170689935689999,293.61615575669595,1.1264584130879896,4.179354667663574
Gel Icing Colors,"Gel Icing Colors

Icing colors are the most important part of a cake. They make it look like you've baked something from scratch, and they also add flavor to your dessert. You can use any icing color that is available in your kitchen (or buy them online). Here's how to get started:

1. Mix together 1 cup powdered sugar with 2 tablespoons water until smooth. Add 3/4 teaspoon cream of tartar or vanilla extract if desired. Stir well.

2. Pour into an airtight container and refrigerate for at least 4 hours before using. If not used within this time frame, the frosting will become too thick and runny.
....

If you're looking for more great recipes, be sure to check out my cookbook! It has over 100 delicious low-carb recipes that'll help you kickstart your day off right!",4.794042587280273,1.4416194197616476,1.244421470440403,295.39854193144714,1.1615180153611393,4.848025321960449
"Philadelphia, PA 19104","Philadelphia, PA 19104

Phone: 215-686-5200


The Philadelphia Police Department is committed to providing a safe and secure environment for all of our residents. We are dedicated to ensuring that the community we serve has access to quality police services in an efficient manner. The following policies apply to all officers who interact with members of the public on any given day or night. These policies also govern interactions between law enforcement personnel and persons under arrest.

Officers shall not use profanity or make derogatory comments about race, religion, sexual orientation, gender identity, national origin, age, disability, veteran status, marital status, or other protected classes. Officers may be disciplined if they violate these rules.
....",4.421979904174805,1.3722968140870804,1.2113121040257018,295.97987927254627,1.2216377184076952,3.7547149658203125
